TIME_PERIOD,REF_AREA,OBS_VALUE
2002-Q1,HU,1874697.0
2002-Q2,HU,1922212.0
2002-Q3,HU,2010917.0
2002-Q4,HU,1939837.0
2003-Q1,HU,1986596.0
2003-Q2,HU,2201361.0
2003-Q3,HU,2355250.0
2003-Q4,HU,2556580.0
2004-Q1,HU,2611350.0
2004-Q2,HU,2830600.0
2004-Q3,HU,2934687.0
2004-Q4,HU,3074674.0
2005-Q1,HU,3097718.0
2005-Q2,HU,3226001.0
2005-Q3,HU,3368999.0
2005-Q4,HU,3523738.0
2006-Q1,HU,3647820.0
2006-Q2,HU,3785527.0
2006-Q3,HU,3920520.0
2006-Q4,HU,3943071.0
2007-Q1,HU,3977447.0
2007-Q2,HU,4110595.0
2007-Q3,HU,4304179.0
2007-Q4,HU,4573586.0
2008-Q1,HU,4791831.0
2008-Q2,HU,4553567.0
2008-Q3,HU,4814883.0
2008-Q4,HU,5139416.0
2009-Q1,HU,5683066.0
2009-Q2,HU,5175790.0
2009-Q3,HU,5033242.0
2009-Q4,HU,5021158.0
2010-Q1,HU,4957748.0
2010-Q2,HU,5273372.0
2010-Q3,HU,5092807.0
2010-Q4,HU,5069887.0
2011-Q1,HU,4736129.0
2011-Q2,HU,4696525.0
2011-Q3,HU,4955411.0
2011-Q4,HU,5042862.0
2012-Q1,HU,4706084.0
2012-Q2,HU,4527115.0
2012-Q3,HU,4431012.0
2012-Q4,HU,4400618.0
2013-Q1,HU,4556138.0
2013-Q2,HU,4351164.0
2013-Q3,HU,4739446.0
2013-Q4,HU,4651756.0
2014-Q1,HU,4648433.0
2014-Q2,HU,4717043.0
2014-Q3,HU,4741044.0
2014-Q4,HU,4791709.0
2015-Q1,HU,4467348.0
2015-Q2,HU,4447094.0
2015-Q3,HU,4391403.0
2015-Q4,HU,4243132.0
2016-Q1,HU,4165286.0
2016-Q2,HU,4126704.0
2016-Q3,HU,4037651.0
2016-Q4,HU,4257423.0
2017-Q1,HU,4319677.0
2017-Q2,HU,4380360.0
2017-Q3,HU,4507510.0
2017-Q4,HU,4617487.0
2018-Q1,HU,4639283.0
2018-Q2,HU,4995119.0
2018-Q3,HU,5161735.0
2018-Q4,HU,5284439.0
2019-Q1,HU,5392427.0
2019-Q2,HU,5774570.0
2019-Q3,HU,5957410.0
2019-Q4,HU,5914552.0
2020-Q1,HU,6400769.0
2020-Q2,HU,6458419.0
2020-Q3,HU,6915431.0
2000-Q1,I7,1599652.125
2000-Q2,I7,1636004.0
2000-Q3,I7,1669935.25
2000-Q4,I7,1726046.375
2001-Q1,I7,1766241.375
2001-Q2,I7,1791859.75
2001-Q3,I7,1816952.375
2001-Q4,I7,1893923.875
2002-Q1,I7,1925526.75
2002-Q2,I7,1934767.125
2002-Q3,I7,1943204.25
2002-Q4,I7,1978303.25
2003-Q1,I7,1961724.0
2003-Q2,I7,1978755.0
2003-Q3,I7,2012560.875
2003-Q4,I7,2044982.625
2004-Q1,I7,2097389.75
2004-Q2,I7,2116167.75
2004-Q3,I7,2143465.0
2004-Q4,I7,2173042.0
2005-Q1,I7,2176660.5
2005-Q2,I7,2228752.25
2005-Q3,I7,2281496.5
2005-Q4,I7,2354031.5
2006-Q1,I7,2404792.5
2006-Q2,I7,2488678.5
2006-Q3,I7,2589270.5
2006-Q4,I7,2662240.5
2007-Q1,I7,2697086.5
2007-Q2,I7,2814700.5
2007-Q3,I7,2911117.75
2007-Q4,I7,3051100.75
2008-Q1,I7,3088316.75
2008-Q2,I7,3194074.25
2008-Q3,I7,3299186.0
2008-Q4,I7,3358550.25
2009-Q1,I7,3381206.25
2009-Q2,I7,3381652.5
2009-Q3,I7,3364406.5
2009-Q4,I7,3365489.5
2010-Q1,I7,3370011.5
2010-Q2,I7,3406324.5
2010-Q3,I7,3433410.75
2010-Q4,I7,3489533.75
2011-Q1,I7,3480544.0
2011-Q2,I7,3527270.0
2011-Q3,I7,3528366.0
2011-Q4,I7,3479869.0
2012-Q1,I7,3442895.0
2012-Q2,I7,3439700.75
2012-Q3,I7,3410439.5
2012-Q4,I7,3294360.25
2013-Q1,I7,3264275.25
2013-Q2,I7,3235304.5
2013-Q3,I7,3206934.5
2013-Q4,I7,3145346.5
2014-Q1,I7,3148148.5
2014-Q2,I7,3127563.0
2014-Q3,I7,3117256.25
2014-Q4,I7,3132337.25
2000-Q1,I8,1603257.25
2000-Q2,I8,1638504.38
2000-Q3,I8,1666622.5
2000-Q4,I8,1717175.38
2001-Q1,I8,1752278.88
2001-Q2,I8,1777270.13
2001-Q3,I8,1798328.88
2001-Q4,I8,1874563.75
2002-Q1,I8,1908104.0
2002-Q2,I8,1910577.88
2002-Q3,I8,1919571.88
2002-Q4,I8,1959969.5
2003-Q1,I8,1932998.75
2003-Q2,I8,1946976.88
2003-Q3,I8,1980377.88
2003-Q4,I8,2021411.0
2004-Q1,I8,2070990.25
2004-Q2,I8,2089123.75
2004-Q3,I8,2100787.5
2004-Q4,I8,2121357.75
2005-Q1,I8,2139628.5
2005-Q2,I8,2203127.5
2005-Q3,I8,2258831.5
2005-Q4,I8,2313260.25
2006-Q1,I8,2409318.5
2006-Q2,I8,2488100.5
2006-Q3,I8,2442553.5
2006-Q4,I8,2493011.0
2007-Q1,I8,2566910.5
2007-Q2,I8,2679281.75
2007-Q3,I8,2772602.75
2007-Q4,I8,3038035.25
2008-Q1,I8,3116966.0
2008-Q2,I8,3208794.0
2008-Q3,I8,3324027.25
2008-Q4,I8,3312074.25
2009-Q1,I8,3386855.5
2009-Q2,I8,3391598.25
2009-Q3,I8,3380655.25
2009-Q4,I8,3364654.0
2010-Q1,I8,3397491.5
2010-Q2,I8,3438152.0
2010-Q3,I8,3436487.75
2010-Q4,I8,3423627.75
2011-Q1,I8,3420327.5
2011-Q2,I8,3386651.25
2011-Q3,I8,3408094.0
2011-Q4,I8,3406769.75
2012-Q1,I8,3389078.5
2012-Q2,I8,3381096.0
2012-Q3,I8,3338837.5
2012-Q4,I8,3237728.5
2013-Q1,I8,3184934.75
2013-Q2,I8,3153687.0
2013-Q3,I8,3127731.0
2013-Q4,I8,3078120.25
2014-Q1,I8,3086558.75
2014-Q2,I8,3068358.0
2014-Q3,I8,3067917.25
2014-Q4,I8,3042041.5
2015-Q1,I8,3070792.5
2015-Q2,I8,3074380.75
2015-Q3,I8,3070498.75
2015-Q4,I8,3077355.75
2016-Q1,I8,3081000.75
2016-Q2,I8,3106190.25
2016-Q3,I8,3135402.75
2016-Q4,I8,3140692.5
2017-Q1,I8,3156473.5
2017-Q2,I8,3135273.75
2017-Q3,I8,3145543.75
2017-Q4,I8,3179635.0
2018-Q1,I8,3183591.25
2018-Q2,I8,3211863.0
2018-Q3,I8,3238030.5
2018-Q4,I8,3256935.0
2019-Q1,I8,3282886.25
2019-Q2,I8,3326534.0
2019-Q3,I8,3340472.25
2019-Q4,I8,3346929.0
2020-Q1,I8,3408300.5
2020-Q2,I8,3563936.0
2020-Q3,I8,3607547.75
2002-Q1,IE,30333.0
2002-Q2,IE,31164.0
2002-Q3,IE,32328.0
2002-Q4,IE,32894.0
2003-Q1,IE,34716.0
2003-Q2,IE,37029.0
2003-Q3,IE,38994.0
2003-Q4,IE,43310.0
2004-Q1,IE,42580.0
2004-Q2,IE,45278.0
2004-Q3,IE,47293.0
2004-Q4,IE,50202.0
2005-Q1,IE,52923.0
2005-Q2,IE,56514.0
2005-Q3,IE,60015.0
2005-Q4,IE,65720.0
2006-Q1,IE,71104.0
2006-Q2,IE,76549.0
2006-Q3,IE,82068.0
2006-Q4,IE,88915.0
2007-Q1,IE,91810.0
2007-Q2,IE,98268.0
2007-Q3,IE,104261.0
2007-Q4,IE,109382.0
2008-Q1,IE,111311.0
2008-Q2,IE,114546.0
2008-Q3,IE,116540.0
2008-Q4,IE,113632.0
2009-Q1,IE,113282.0
2009-Q2,IE,115844.0
2009-Q3,IE,104995.0
2009-Q4,IE,96185.0
2010-Q1,IE,94740.0
2010-Q2,IE,84250.0
2010-Q3,IE,77821.0
2010-Q4,IE,67920.0
2011-Q1,IE,64818.0
2011-Q2,IE,63575.0
2011-Q3,IE,63793.0
2011-Q4,IE,63261.0
2012-Q1,IE,62351.0
2012-Q2,IE,61603.0
2012-Q3,IE,61056.0
2012-Q4,IE,59694.0
2013-Q1,IE,59383.0
2013-Q2,IE,54392.0
2013-Q3,IE,54874.0
2013-Q4,IE,52813.0
2014-Q1,IE,50808.0
2014-Q2,IE,46419.0
2014-Q3,IE,40506.0
2014-Q4,IE,39588.0
2015-Q1,IE,35775.0
2015-Q2,IE,35436.0
2015-Q3,IE,34186.0
2015-Q4,IE,33703.0
2016-Q1,IE,32880.0
2016-Q2,IE,32796.0
2016-Q3,IE,32421.0
2016-Q4,IE,31093.0
2017-Q1,IE,31076.0
2017-Q2,IE,31356.0
2017-Q3,IE,31275.0
2017-Q4,IE,31375.0
2018-Q1,IE,31454.0
2018-Q2,IE,31970.0
2018-Q3,IE,32757.0
2018-Q4,IE,32043.0
2019-Q1,IE,32441.0
2019-Q2,IE,33056.0
2019-Q3,IE,32490.0
2019-Q4,IE,30897.0
2020-Q1,IE,31177.0
2020-Q2,IE,31835.0
2020-Q3,IE,31053.0
2000-Q1,IT,191867.0
2000-Q2,IT,194727.0
2000-Q3,IT,196234.0
2000-Q4,IT,202229.0
2001-Q1,IT,204041.0
2001-Q2,IT,207328.0
2001-Q3,IT,210674.0
2001-Q4,IT,219341.0
2002-Q1,IT,225737.0
2002-Q2,IT,232823.0
2002-Q3,IT,237968.0
2002-Q4,IT,248460.0
2003-Q1,IT,253742.0
2003-Q2,IT,265068.0
2003-Q3,IT,277932.0
2003-Q4,IT,290448.0
2004-Q1,IT,297024.0
2004-Q2,IT,305804.0
2004-Q3,IT,310127.0
2004-Q4,IT,323086.0
2005-Q1,IT,332194.0
2005-Q2,IT,338365.0
2005-Q3,IT,345494.0
2005-Q4,IT,349964.0
2006-Q1,IT,360949.0
2006-Q2,IT,369870.0
2006-Q3,IT,384504.0
2006-Q4,IT,398223.0
2007-Q1,IT,409615.0
2007-Q2,IT,421496.0
2007-Q3,IT,431577.0
2007-Q4,IT,457884.0
2008-Q1,IT,469297.0
2008-Q2,IT,480022.0
2008-Q3,IT,483727.0
2008-Q4,IT,494779.0
2009-Q1,IT,513114.0
2009-Q2,IT,517612.0
2009-Q3,IT,520016.0
2009-Q4,IT,520750.0
2010-Q1,IT,519989.0
2010-Q2,IT,529000.0
2010-Q3,IT,530720.0
2010-Q4,IT,536766.0
2011-Q1,IT,543134.0
2011-Q2,IT,545693.0
2011-Q3,IT,547243.0
2011-Q4,IT,546772.0
2012-Q1,IT,540235.0
2012-Q2,IT,540780.0
2012-Q3,IT,532989.0
2012-Q4,IT,524223.0
2013-Q1,IT,523207.0
2013-Q2,IT,514160.0
2013-Q3,IT,507635.0
2013-Q4,IT,500846.0
2014-Q1,IT,517144.0
2014-Q2,IT,512438.0
2014-Q3,IT,514745.0
2014-Q4,IT,505858.0
2015-Q1,IT,509743.0
2015-Q2,IT,511989.0
2015-Q3,IT,515121.0
2015-Q4,IT,512264.0
2016-Q1,IT,510067.0
2016-Q2,IT,510877.0
2016-Q3,IT,513847.0
2016-Q4,IT,515020.0
2017-Q1,IT,513019.0
2017-Q2,IT,502685.0
2017-Q3,IT,491454.0
2017-Q4,IT,486805.0
2018-Q1,IT,487082.0
2018-Q2,IT,474688.0
2018-Q3,IT,473722.0
2018-Q4,IT,461407.0
2019-Q1,IT,457031.0
2019-Q2,IT,450517.0
2019-Q3,IT,442732.0
2019-Q4,IT,433725.0
2020-Q1,IT,443160.0
2020-Q2,IT,475462.0
2020-Q3,IT,507872.0
2000-Q1,LT,609.71
2000-Q2,LT,644.64
2000-Q3,LT,661.69
2000-Q4,LT,670.63
2001-Q1,LT,713.88
2001-Q2,LT,724.84
2001-Q3,LT,745.4
2001-Q4,LT,889.95
2002-Q1,LT,898.98
2002-Q2,LT,953.3
2002-Q3,LT,1025.74
2002-Q4,LT,1138.96
2003-Q1,LT,1205.1
2003-Q2,LT,1345.88
2003-Q3,LT,1653.36
2003-Q4,LT,1838.08
2004-Q1,LT,1589.64
2004-Q2,LT,2100.11
2004-Q3,LT,2169.42
2004-Q4,LT,2435.82
2005-Q1,LT,2565.91
2005-Q2,LT,2722.16
2005-Q3,LT,3060.4
2005-Q4,LT,3582.94
2006-Q1,LT,3919.75
2006-Q2,LT,4357.34
2006-Q3,LT,4688.02
2006-Q4,LT,5128.93
2007-Q1,LT,5527.24
2007-Q2,LT,5944.28
2007-Q3,LT,6462.01
2007-Q4,LT,6910.01
2008-Q1,LT,7288.66
2008-Q2,LT,7776.87
2008-Q3,LT,8050.31
2008-Q4,LT,8039.49
2009-Q1,LT,7761.94
2009-Q2,LT,7453.78
2009-Q3,LT,7243.42
2009-Q4,LT,7105.57
2010-Q1,LT,6927.87
2010-Q2,LT,6827.43
2010-Q3,LT,6528.58
2010-Q4,LT,6361.21
2011-Q1,LT,6350.18
2011-Q2,LT,6383.2
2011-Q3,LT,6466.93
2011-Q4,LT,6027.78
2012-Q1,LT,6008.83
2012-Q2,LT,6093.61
2012-Q3,LT,6150.04
2012-Q4,LT,6025.81
2013-Q1,LT,6017.83
2013-Q2,LT,5835.43
2013-Q3,LT,5634.83
2013-Q4,LT,6019.07
2014-Q1,LT,6088.69
2014-Q2,LT,6054.71
2014-Q3,LT,6080.8
2014-Q4,LT,5976.72
2015-Q1,LT,5901.62
2015-Q2,LT,6086.28
2015-Q3,LT,6330.59
2015-Q4,LT,6494.78
2016-Q1,LT,6699.96
2016-Q2,LT,6987.49
2016-Q3,LT,7138.51
2016-Q4,LT,7002.63
2017-Q1,LT,7056.02
2017-Q2,LT,7119.03
2017-Q3,LT,7211.38
2017-Q4,LT,7100.56
2018-Q1,LT,7216.56
2018-Q2,LT,7492.24
2018-Q3,LT,7611.36
2018-Q4,LT,7440.25
2019-Q1,LT,7496.72
2019-Q2,LT,7612.5
2019-Q3,LT,7697.93
2019-Q4,LT,7434.05
2020-Q1,LT,6991.93
2020-Q2,LT,6846.01
2020-Q3,LT,6890.99
2000-Q1,LU,4003.9
2000-Q2,LU,3865.46
2000-Q3,LU,4228.45
2000-Q4,LU,4355.45
2001-Q1,LU,4585.18
2001-Q2,LU,4528.5
2001-Q3,LU,4353.89
2001-Q4,LU,5266.28
2002-Q1,LU,5155.69
2002-Q2,LU,5521.2
2002-Q3,LU,4785.55
2002-Q4,LU,4600.42
2003-Q1,LU,4117.92
2003-Q2,LU,4495.96
2003-Q3,LU,4037.12
2003-Q4,LU,3843.66
2004-Q1,LU,4167.66
2004-Q2,LU,4152.23
2004-Q3,LU,4141.17
2004-Q4,LU,4009.06
2005-Q1,LU,4062.72
2005-Q2,LU,4532.43
2005-Q3,LU,4417.29
2005-Q4,LU,4704.18
2006-Q1,LU,4559.15
2006-Q2,LU,4768.65
2006-Q3,LU,4984.72
2006-Q4,LU,5730.54
2007-Q1,LU,6023.51
2007-Q2,LU,5524.6
2007-Q3,LU,5592.05
2007-Q4,LU,6680.27
2008-Q1,LU,6943.97
2008-Q2,LU,8499.42
2008-Q3,LU,9451.23
2008-Q4,LU,10905.71
2009-Q1,LU,11016.45
2009-Q2,LU,10379.42
2009-Q3,LU,8897.16
2009-Q4,LU,8554.62
2010-Q1,LU,9564.53
2010-Q2,LU,9730.72
2010-Q3,LU,9542.3
2010-Q4,LU,9987.0
2011-Q1,LU,9630.8
2011-Q2,LU,9714.47
2011-Q3,LU,9967.85
2011-Q4,LU,10166.94
2012-Q1,LU,9541.19
2012-Q2,LU,10076.08
2012-Q3,LU,10433.02
2012-Q4,LU,9902.23
2013-Q1,LU,10267.6
2013-Q2,LU,10197.05
2013-Q3,LU,10431.23
2013-Q4,LU,10758.85
2014-Q1,LU,10838.61
2014-Q2,LU,10868.27
2014-Q3,LU,11078.91
2014-Q4,LU,11057.68
2015-Q1,LU,10871.01
2015-Q2,LU,14965.74
2015-Q3,LU,14791.77
2015-Q4,LU,14149.33
2016-Q1,LU,15342.46
2016-Q2,LU,16633.69
2016-Q3,LU,17889.96
2016-Q4,LU,18083.99
2017-Q1,LU,18356.7
2017-Q2,LU,19158.86
2017-Q3,LU,20227.41
2017-Q4,LU,19393.63
2018-Q1,LU,20716.34
2018-Q2,LU,21307.85
2018-Q3,LU,21944.2
2018-Q4,LU,22683.26
2019-Q1,LU,22910.27
2019-Q2,LU,23711.8
2019-Q3,LU,23845.28
2019-Q4,LU,23922.14
2020-Q1,LU,24672.35
2020-Q2,LU,25356.21
2020-Q3,LU,25273.63
2004-Q1,LV,1856.7
2004-Q2,LV,2042.7
2004-Q3,LV,2210.3
2004-Q4,LV,2415.9
2005-Q1,LV,2642.8
2005-Q2,LV,2985.4
2005-Q3,LV,3309.8
2005-Q4,LV,3512.8
2006-Q1,LV,3807.8
2006-Q2,LV,4313.3
2006-Q3,LV,4820.1
2006-Q4,LV,5584.8
2007-Q1,LV,5956.1
2007-Q2,LV,6546.2
2007-Q3,LV,7089.6
2007-Q4,LV,7519.9
2008-Q1,LV,7790.9
2008-Q2,LV,8149.6
2008-Q3,LV,8468.8
2008-Q4,LV,8535.6
2009-Q1,LV,8514.2
2009-Q2,LV,8453.0
2009-Q3,LV,8270.5
2009-Q4,LV,7933.2
2010-Q1,LV,7643.9
2010-Q2,LV,7178.6
2010-Q3,LV,6915.0
2010-Q4,LV,6562.2
2011-Q1,LV,6360.7
2011-Q2,LV,6211.9
2011-Q3,LV,6151.5
2011-Q4,LV,5953.5
2012-Q1,LV,5843.9
2012-Q2,LV,5716.6
2012-Q3,LV,5724.5
2012-Q4,LV,5824.8
2013-Q1,LV,5740.6
2013-Q2,LV,5475.0
2013-Q3,LV,5445.9
2013-Q4,LV,5440.0
2014-Q1,LV,5184.5
2014-Q2,LV,5144.5
2014-Q3,LV,5132.3
2014-Q4,LV,5087.9
2015-Q1,LV,4775.6
2015-Q2,LV,4814.4
2015-Q3,LV,4907.2
2015-Q4,LV,4806.3
2016-Q1,LV,4736.9
2016-Q2,LV,4851.2
2016-Q3,LV,4944.6
2016-Q4,LV,5004.0
2017-Q1,LV,4952.3
2017-Q2,LV,4942.7
2017-Q3,LV,4425.0
2017-Q4,LV,4539.3
2018-Q1,LV,4487.2
2018-Q2,LV,4408.1
2018-Q3,LV,4096.9
2018-Q4,LV,4210.1
2019-Q1,LV,4282.2
2019-Q2,LV,4355.1
2019-Q3,LV,4342.1
2019-Q4,LV,4237.4
2020-Q1,LV,4158.6
2020-Q2,LV,4106.7
2020-Q3,LV,4069.2
2004-Q1,MT,1579.071
2004-Q2,MT,1630.603
2004-Q3,MT,1665.524
2004-Q4,MT,1697.044
2005-Q1,MT,1737.825
2005-Q2,MT,1710.206
2005-Q3,MT,1759.785
2005-Q4,MT,1858.768
2006-Q1,MT,1938.218
2006-Q2,MT,1971.257
2006-Q3,MT,2037.666
2006-Q4,MT,2116.085
2007-Q1,MT,2175.63
2007-Q2,MT,2209.918
2007-Q3,MT,2244.57
2007-Q4,MT,2262.654
2008-Q1,MT,2370.47
2008-Q2,MT,2546.231
2008-Q3,MT,2629.458
2008-Q4,MT,2667.269
2009-Q1,MT,2655.249
2009-Q2,MT,2735.394
2009-Q3,MT,2786.636
2009-Q4,MT,2875.728
2010-Q1,MT,2879.002
2010-Q2,MT,2728.884
2010-Q3,MT,2807.585
2010-Q4,MT,2827.862
2011-Q1,MT,2903.802
2011-Q2,MT,2953.415
2011-Q3,MT,3010.891
2011-Q4,MT,3039.879
2012-Q1,MT,3024.26
2012-Q2,MT,3043.594
2012-Q3,MT,3076.007
2012-Q4,MT,2856.731
2013-Q1,MT,2820.629
2013-Q2,MT,2798.615
2013-Q3,MT,2735.839
2013-Q4,MT,2715.321
2014-Q1,MT,2726.612
2014-Q2,MT,2669.115
2014-Q3,MT,2768.975
2014-Q4,MT,2670.007
2015-Q1,MT,2548.177
2015-Q2,MT,2545.598
2015-Q3,MT,2622.116
2015-Q4,MT,2655.272
2016-Q1,MT,2649.927
2016-Q2,MT,2650.524
2016-Q3,MT,2615.106
2016-Q4,MT,2577.659
2017-Q1,MT,2584.671
2017-Q2,MT,2465.902
2017-Q3,MT,2509.332
2017-Q4,MT,2590.342
2018-Q1,MT,2670.547
2018-Q2,MT,2728.841
2018-Q3,MT,2749.008
2018-Q4,MT,2764.649
2019-Q1,MT,2780.688
2019-Q2,MT,2858.745
2019-Q3,MT,2907.974
2019-Q4,MT,2941.976
2020-Q1,MT,3010.873
2020-Q2,MT,3094.854
2020-Q3,MT,3222.685
2000-Q1,NL,128794.0
2000-Q2,NL,132037.0
2000-Q3,NL,134905.0
2000-Q4,NL,137377.0
2001-Q1,NL,138305.0
2001-Q2,NL,138089.0
2001-Q3,NL,137012.0
2001-Q4,NL,139151.0
2002-Q1,NL,138098.0
2002-Q2,NL,140034.0
2002-Q3,NL,142039.0
2002-Q4,NL,149107.0
2003-Q1,NL,153364.0
2003-Q2,NL,157509.0
2003-Q3,NL,162427.0
2003-Q4,NL,167082.0
2004-Q1,NL,169718.0
2004-Q2,NL,169063.0
2004-Q3,NL,170354.0
2004-Q4,NL,168396.0
2005-Q1,NL,164552.0
2005-Q2,NL,170049.0
2005-Q3,NL,171333.0
2005-Q4,NL,174281.0
2006-Q1,NL,173392.0
2006-Q2,NL,174068.0
2006-Q3,NL,181119.0
2006-Q4,NL,188509.0
2007-Q1,NL,188332.0
2007-Q2,NL,189842.0
2007-Q3,NL,190527.0
2007-Q4,NL,193507.0
2008-Q1,NL,200965.0
2008-Q2,NL,209061.0
2008-Q3,NL,214200.0
2008-Q4,NL,209487.0
2009-Q1,NL,213471.0
2009-Q2,NL,216889.0
2009-Q3,NL,219265.0
2009-Q4,NL,226248.0
2010-Q1,NL,227542.0
2010-Q2,NL,225591.0
2010-Q3,NL,240325.0
2010-Q4,NL,239483.0
2011-Q1,NL,240388.0
2011-Q2,NL,241447.0
2011-Q3,NL,244496.0
2011-Q4,NL,247509.0
2012-Q1,NL,248504.0
2012-Q2,NL,250544.0
2012-Q3,NL,252056.0
2012-Q4,NL,251554.0
2013-Q1,NL,252370.0
2013-Q2,NL,251515.0
2013-Q3,NL,249553.0
2013-Q4,NL,242930.0
2014-Q1,NL,240503.0
2014-Q2,NL,235985.0
2014-Q3,NL,234999.0
2014-Q4,NL,242269.0
2015-Q1,NL,243500.0
2015-Q2,NL,240654.0
2015-Q3,NL,237577.0
2015-Q4,NL,234155.0
2016-Q1,NL,232856.0
2016-Q2,NL,235216.0
2016-Q3,NL,234875.0
2016-Q4,NL,232239.0
2017-Q1,NL,231508.0
2017-Q2,NL,233682.0
2017-Q3,NL,234320.0
2017-Q4,NL,236332.0
2018-Q1,NL,238198.0
2018-Q2,NL,238333.0
2018-Q3,NL,239796.0
2018-Q4,NL,238069.0
2019-Q1,NL,238923.0
2019-Q2,NL,239084.0
2019-Q3,NL,239607.0
2019-Q4,NL,238689.0
2020-Q1,NL,245496.0
2020-Q2,NL,246873.0
2020-Q3,NL,243821.0
2003-Q4,PL,80431.83
2004-Q1,PL,80909.83
2004-Q2,PL,79326.06
2004-Q3,PL,78926.19
2004-Q4,PL,77107.29
2005-Q1,PL,77184.21
2005-Q2,PL,77790.61
2005-Q3,PL,78101.1
2005-Q4,PL,80667.2
2006-Q1,PL,82503.41
2006-Q2,PL,86948.37
2006-Q3,PL,89478.74
2006-Q4,PL,92889.72
2007-Q1,PL,97257.13
2007-Q2,PL,102073.97
2007-Q3,PL,107982.74
2007-Q4,PL,115664.09
2008-Q1,PL,121342.19
2008-Q2,PL,129914.21
2008-Q3,PL,135217.75
2008-Q4,PL,151213.41
2009-Q1,PL,159186.28
2009-Q2,PL,156908.78
2009-Q3,PL,154320.33
2009-Q4,PL,151181.75
2010-Q1,PL,147623.95
2010-Q2,PL,149718.45
2010-Q3,PL,147691.67
2010-Q4,PL,148960.9
2011-Q1,PL,150698.66
2011-Q2,PL,156028.85
2011-Q3,PL,165926.51
2011-Q4,PL,179519.54
2012-Q1,PL,175649.8
2012-Q2,PL,180409.87
2012-Q3,PL,181854.41
2012-Q4,PL,178957.05
2013-Q1,PL,179291.4
2013-Q2,PL,183862.16
2013-Q3,PL,183490.61
2013-Q4,PL,183764.17
2014-Q1,PL,188557.29
2014-Q2,PL,192259.23
2014-Q3,PL,194966.95
2014-Q4,PL,198342.16
2015-Q1,PL,200527.55
2015-Q2,PL,205925.96
2015-Q3,PL,211261.52
2015-Q4,PL,212612.98
2016-Q1,PL,216311.83
2016-Q2,PL,219208.61
2016-Q3,PL,225913.78
2016-Q4,PL,230796.32
2017-Q1,PL,231922.15
2017-Q2,PL,238149.69
2017-Q3,PL,247188.22
2017-Q4,PL,249937.84
2018-Q1,PL,256953.97
2018-Q2,PL,261732.72
2018-Q3,PL,262487.94
2018-Q4,PL,271765.89
2019-Q1,PL,277023.22
2019-Q2,PL,276242.62
2019-Q3,PL,280735.12
2019-Q4,PL,280299.91
2020-Q1,PL,293264.82
2020-Q2,PL,287987.5
2020-Q3,PL,285752.02
2000-Q1,PT,24157.8681
2000-Q2,PT,25623.7852
2000-Q3,PT,27364.7157
2000-Q4,PT,28147.9184
2001-Q1,PT,29811.2242
2001-Q2,PT,31484.3132
2001-Q3,PT,32882.3549
2001-Q4,PT,34257.7001
2002-Q1,PT,35786.3528
2002-Q2,PT,36908.7025
2002-Q3,PT,37206.9169
2002-Q4,PT,37640.8585
2003-Q1,PT,35038.2929
2003-Q2,PT,35262.5752
2003-Q3,PT,36367.82
2003-Q4,PT,40352.2427
2004-Q1,PT,39738.1035
2004-Q2,PT,40822.2341
2004-Q3,PT,41117.9271
2004-Q4,PT,42511.5492
2005-Q1,PT,42595.3253
2005-Q2,PT,44262.5479
2005-Q3,PT,45625.8626
2005-Q4,PT,46114.7961
2006-Q1,PT,47244.2063
2006-Q2,PT,49056.2207
2006-Q3,PT,50048.6104
2006-Q4,PT,51050.4874
2007-Q1,PT,52465.3908
2007-Q2,PT,54116.8527
2007-Q3,PT,55844.7242
2007-Q4,PT,57991.3931
2008-Q1,PT,60282.1889
2008-Q2,PT,62169.1895
2008-Q3,PT,64345.3205
2008-Q4,PT,69517.0752
2009-Q1,PT,70032.3942
2009-Q2,PT,71202.5714
2009-Q3,PT,72364.9738
2009-Q4,PT,74686.929
2010-Q1,PT,74808.6009
2010-Q2,PT,76100.5896
2010-Q3,PT,76838.0963
2010-Q4,PT,77122.1122
2011-Q1,PT,76690.1839
2011-Q2,PT,78491.9389
2011-Q3,PT,77475.9533
2011-Q4,PT,76373.444
2012-Q1,PT,75090.9024
2012-Q2,PT,73737.3052
2012-Q3,PT,73572.4602
2012-Q4,PT,71957.7967
2013-Q1,PT,71758.0214
2013-Q2,PT,71210.1609
2013-Q3,PT,69320.1337
2013-Q4,PT,68318.0573
2014-Q1,PT,66895.0829
2014-Q2,PT,65665.8418
2014-Q3,PT,65233.4934
2014-Q4,PT,63687.566
2015-Q1,PT,63230.9728
2015-Q2,PT,63019.5808
2015-Q3,PT,62976.4539
2015-Q4,PT,61968.9675
2016-Q1,PT,60891.1094
2016-Q2,PT,60051.6041
2016-Q3,PT,60049.8917
2016-Q4,PT,58352.3538
2017-Q1,PT,57789.7262
2017-Q2,PT,56580.2128
2017-Q3,PT,56867.7234
2017-Q4,PT,55927.0885
2018-Q1,PT,55579.3319
2018-Q2,PT,54748.5689
2018-Q3,PT,54973.837
2018-Q4,PT,53552.4531
2019-Q1,PT,53329.17
2019-Q2,PT,54132.1736
2019-Q3,PT,53368.8559
2019-Q4,PT,52234.9674
2020-Q1,PT,53073.7523
2020-Q2,PT,58118.6399
2020-Q3,PT,59478.9193
2007-Q1,RO,28799.42
2007-Q2,RO,31388.11
